Year,Product line,Product type,Product,Order method type,Retailer country,Revenue,Planned revenue,Product cost,Quantity,Unit cost,Unit price,Gross profit,Unit sale price
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Canada,49153.56,54930.0,34680.0,1000.0,32.47,54.93,14473.56,26.09
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Sweden,0.0,2636.64,1438.56,48.0,29.97,54.93,-1438.56,0.0
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Germany,61698.24,65696.28,41634.12,1196.0,33.30333333,54.93,20064.12,35.52
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,United Kingdom,49124.16,50645.46,32242.34,922.0,34.97,54.93,16881.82,53.28
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,E-mail,Italy,104451.61,111727.62,70818.98,2034.0,33.30333333,54.93,33632.63,35.33666667
2007,Camping Equipment,Cooking Gear,TrailChef Cook Set,Fax,United States,58741.22,61192.02,38956.58,1114.0,34.97,54.93,19784.64,52.73
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Canada,49784.92,52406.88,32142.24,404.0,79.56,129.72,17642.68,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Japan,55453.5,58374.0,35802.0,450.0,79.56,129.72,19651.5,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Telephone,Germany,87739.76,92360.64,56646.72,712.0,79.56,129.72,31093.04,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,United States,193840.79,204049.56,125147.88,1573.0,79.56,129.72,68692.91,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Japan,165744.35,174473.4,107008.2,1345.0,79.56,129.72,58736.15,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Singapore,75416.76,79388.64,48690.72,612.0,79.56,129.72,26726.04,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,France,173014.92,182126.88,111702.24,1404.0,79.56,129.72,61312.68,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Sales visit,Austria,43376.96,45661.44,28005.12,352.0,79.56,129.72,15371.84,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United States,1593610.36,1677539.04,1028869.92,12932.0,79.56,129.72,564740.44,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Canada,751210.08,790773.12,484997.76,6096.0,79.56,129.72,266212.32,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Mexico,445846.14,469326.96,287848.08,3618.0,79.56,129.72,157998.06,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Brazil,305240.71,321316.44,197070.12,2477.0,79.56,129.72,108170.59,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Japan,526192.1,553904.4,339721.2,4270.0,79.56,129.72,186470.9,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Korea,513499.41,540543.24,331526.52,4167.0,79.56,129.72,181972.89,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,China,735683.1,774428.4,474973.2,5970.0,79.56,129.72,260709.9,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Singapore,410725.59,432356.76,265173.48,3333.0,79.56,129.72,145552.11,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Australia,411588.2,433264.8,265730.4,3340.0,79.56,129.72,145857.8,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Netherlands,513869.1,540932.4,331765.2,4170.0,79.56,129.72,182103.9,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Sweden,216268.65,227658.6,139627.8,1755.0,79.56,129.72,76640.85,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Finland,544553.37,573232.68,351575.64,4419.0,79.56,129.72,192977.73,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Denmark,142577.11,150086.04,92050.92,1157.0,79.56,129.72,50526.19,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,France,503517.78,530035.92,325082.16,4086.0,79.56,129.72,178435.62,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Germany,502285.48,528738.72,324286.56,4076.0,79.56,129.72,177998.92,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,United Kingdom,647820.11,681938.04,418246.92,5257.0,79.56,129.72,229573.19,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Belgium,294519.7,310030.8,190148.4,2390.0,79.56,129.72,104371.3,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Switzerland,337034.05,354784.2,217596.6,2735.0,79.56,129.72,119437.45,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Austria,295259.08,310809.12,190625.76,2396.0,79.56,129.72,104633.32,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Italy,407644.84,429113.76,263184.48,3308.0,79.56,129.72,144460.36,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Web,Spain,383738.22,403948.08,247749.84,3114.0,79.56,129.72,135988.38,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,E-mail,Germany,37092.23,39045.72,23947.56,301.0,79.56,129.72,13144.67,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,E-mail,Italy,73814.77,77702.28,47656.44,599.0,79.56,129.72,26158.33,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Deluxe Cook Set,Fax,Spain,55576.73,58503.72,35881.56,451.0,79.56,129.72,19695.17,123.23
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Japan,78716.63,82861.57,57557.58,1241.0,46.38,66.77,21159.05,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Australia,97047.9,102158.1,70961.4,1530.0,46.38,66.77,26086.5,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Sweden,43639.84,45937.76,31909.44,688.0,46.38,66.77,11730.4,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Telephone,Germany,38058.0,40062.0,27828.0,600.0,46.38,66.77,10230.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,United States,192573.48,202713.72,140809.68,3036.0,46.38,66.77,51763.8,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Japan,84298.47,88737.33,61639.02,1329.0,46.38,66.77,22659.45,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Sweden,41927.23,44134.97,30657.18,661.0,46.38,66.77,11270.05,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,France,210080.16,221142.24,153610.56,3312.0,46.38,66.77,56469.6,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Germany,41356.36,43534.04,30239.76,652.0,46.38,66.77,11116.6,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,United Kingdom,72881.07,76718.73,53290.62,1149.0,46.38,66.77,19590.45,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Austria,30890.41,32516.99,22587.06,487.0,46.38,66.77,8303.35,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Sales visit,Spain,44527.86,46872.54,32558.76,702.0,46.38,66.77,11969.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,United States,1222803.54,1287192.06,894113.64,19278.0,46.38,66.77,328689.9,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Canada,596622.58,628038.62,436250.28,9406.0,46.38,66.77,160372.3,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Mexico,381975.46,402088.94,279300.36,6022.0,46.38,66.77,102675.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Brazil,202278.27,212929.53,147905.82,3189.0,46.38,66.77,54372.45,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Japan,440013.91,463183.49,321738.06,6937.0,46.38,66.77,118275.85,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Korea,413563.6,435340.4,302397.6,6520.0,46.38,66.77,111166.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,China,592626.49,623832.11,433328.34,9343.0,46.38,66.77,159298.15,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Singapore,335861.85,353547.15,245582.1,5295.0,46.38,66.77,90279.75,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Australia,233422.4,245713.6,170678.4,3680.0,46.38,66.77,62744.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Netherlands,424600.42,446958.38,310467.72,6694.0,46.38,66.77,114132.7,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Sweden,143224.94,150766.66,104726.04,2258.0,46.38,66.77,38498.9,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Finland,437667.0,460713.0,320022.0,6900.0,46.38,66.77,117645.0,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Denmark,74276.53,78187.67,54310.98,1171.0,46.38,66.77,19965.55,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,France,335037.26,352679.14,244979.16,5282.0,46.38,66.77,90058.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Germany,360472.69,379453.91,263577.54,5683.0,46.38,66.77,96895.15,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,United Kingdom,415910.51,437810.89,304113.66,6557.0,46.38,66.77,111796.85,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Belgium,203483.44,214198.16,148787.04,3208.0,46.38,66.77,54696.4,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Switzerland,270909.53,285174.67,198088.98,4271.0,46.38,66.77,72820.55,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Austria,239131.1,251722.9,174852.6,3770.0,46.38,66.77,64278.5,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Italy,279853.16,294589.24,204628.56,4412.0,46.38,66.77,75224.6,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Web,Spain,314041.93,330578.27,229627.38,4951.0,46.38,66.77,84414.55,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Special,Singapore,55564.68,58490.52,40628.88,876.0,46.38,66.77,14935.8,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,United States,22137.07,23302.73,16186.62,349.0,46.38,66.77,5950.45,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Canada,48523.95,51079.05,35480.7,765.0,46.38,66.77,13043.25,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Brazil,35647.66,37524.74,26065.56,562.0,46.38,66.77,9582.1,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Germany,64952.32,68372.48,47493.12,1024.0,46.38,66.77,17459.2,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,United Kingdom,41610.08,43801.12,30425.28,656.0,46.38,66.77,11184.8,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,E-mail,Italy,108592.16,114310.24,79402.56,1712.0,46.38,66.77,29189.6,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Single Flame,Fax,Belgium,33491.04,35254.56,24488.64,528.0,46.38,66.77,9002.4,63.43
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Canada,29701.08,31264.62,15450.0,206.0,75.0,151.77,14251.08,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Japan,35612.46,37487.19,18525.0,247.0,75.0,151.77,17087.46,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Australia,36910.08,38853.12,19200.0,256.0,75.0,151.77,17710.08,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Sweden,31863.78,33541.17,16575.0,221.0,75.0,151.77,15288.78,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Telephone,Italy,34747.38,36576.57,18075.0,241.0,75.0,151.77,16672.38,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,United States,167825.52,176660.28,87300.0,1164.0,75.0,151.77,80525.52,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Sweden,38063.52,40067.28,19800.0,264.0,75.0,151.77,18263.52,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,France,101646.9,106997.85,52875.0,705.0,75.0,151.77,48771.9,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,United Kingdom,21482.82,22613.73,11175.0,149.0,75.0,151.77,10307.82,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Austria,57239.46,60252.69,29775.0,397.0,75.0,151.77,27464.46,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Sales visit,Spain,87373.08,91972.62,45450.0,606.0,75.0,151.77,41923.08,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,United States,932556.24,981648.36,485100.0,6468.0,75.0,151.77,447456.24,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Canada,421870.68,444079.02,219450.0,2926.0,75.0,151.77,202420.68,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Mexico,292829.58,308244.87,152325.0,2031.0,75.0,151.77,140504.58,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Brazil,182243.52,191837.28,94800.0,1264.0,75.0,151.77,87443.52,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Japan,423600.84,445900.26,220350.0,2938.0,75.0,151.77,203250.84,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Korea,315177.48,331769.22,163950.0,2186.0,75.0,151.77,151227.48,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,China,452436.84,476254.26,235350.0,3138.0,75.0,151.77,217086.84,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Singapore,299461.86,315226.29,155775.0,2077.0,75.0,151.77,143686.86,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Australia,216270.0,227655.0,112500.0,1500.0,75.0,151.77,103770.0,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Netherlands,328009.5,345276.75,170625.0,2275.0,75.0,151.77,157384.5,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Sweden,63727.56,67082.34,33150.0,442.0,75.0,151.77,30577.56,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Finland,334930.14,352561.71,174225.0,2323.0,75.0,151.77,160705.14,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Denmark,97898.22,103051.83,50925.0,679.0,75.0,151.77,46973.22,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,France,315033.3,331617.45,163875.0,2185.0,75.0,151.77,151158.3,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Germany,307247.58,323421.87,159825.0,2131.0,75.0,151.77,147422.58,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,United Kingdom,389141.82,409627.23,202425.0,2699.0,75.0,151.77,186716.82,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Belgium,181666.8,191230.2,94500.0,1260.0,75.0,151.77,87166.8,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Switzerland,207907.56,218852.34,108150.0,1442.0,75.0,151.77,99757.56,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Austria,160328.16,168768.24,83400.0,1112.0,75.0,151.77,76928.16,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Italy,213963.12,225226.68,111300.0,1484.0,75.0,151.77,102663.12,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Web,Spain,160328.16,168768.24,83400.0,1112.0,75.0,151.77,76928.16,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Canada,41668.02,43861.53,21675.0,289.0,75.0,151.77,19993.02,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Germany,78722.28,82866.42,40950.0,546.0,75.0,151.77,37772.28,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,E-mail,Italy,47002.68,49477.02,24450.0,326.0,75.0,151.77,22552.68,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Double Flame,Fax,Spain,34747.38,36576.57,18075.0,241.0,75.0,151.77,16672.38,144.18
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Canada,73936.35,77297.34,31222.98,5847.0,5.34,13.22,42713.37,12.64666667
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Telephone,Germany,42213.71,57507.0,19875.25,4350.0,4.715,13.22,22338.46,10.245
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,United States,172693.03,204870.34,76685.23,15497.0,5.16142857,13.22,96007.8,11.97285714
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Japan,20824.29,21694.02,8762.94,1641.0,5.34,13.22,12061.35,12.69
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Singapore,37548.55,62596.7,19366.15,4735.0,4.09,13.22,18182.4,7.93
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Australia,51521.12,54228.44,21904.68,4102.0,5.34,13.22,29616.44,12.56
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,France,20836.98,21707.24,8768.28,1642.0,5.34,13.22,12068.7,12.69
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Switzerland,23273.46,24245.48,9793.56,1834.0,5.34,13.22,13479.9,12.69
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Austria,18255.68,18825.28,7604.16,1424.0,5.34,13.22,10651.52,12.82
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Sales visit,Spain,25634.96,26982.02,10898.94,2041.0,5.34,13.22,14736.02,12.56
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,United States,645502.04,809050.78,293380.16,61199.0,4.92333333,13.22,352121.88,11.04809524
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Canada,292950.87,345319.62,129749.89,26121.0,5.11272727,13.22,163200.98,11.76545455
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Mexico,214253.37,266647.4,97156.55,20170.0,4.98285714,13.22,117096.82,11.23714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Brazil,141680.86,175376.52,63745.44,13266.0,4.98285714,13.22,77935.42,11.36714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Japan,322960.62,400764.3,145882.1,30315.0,4.95538462,13.22,177078.52,11.19538462
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Korea,234538.1,289835.28,106051.66,21924.0,4.98285714,13.22,128486.44,11.23714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,China,336443.86,418148.6,152481.7,31630.0,4.98285714,13.22,183962.16,11.23714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Singapore,185034.2,215049.74,81660.78,16267.0,5.13166667,13.22,103373.42,11.78833333
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Australia,136931.76,178959.14,63217.58,13537.0,4.84,13.22,73714.18,10.76
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Netherlands,232213.68,291355.58,105648.26,22039.0,4.98285714,13.22,126565.42,11.23714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Sweden,75559.91,95699.58,34375.01,7239.0,4.92333333,13.22,41184.9,11.10333333
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Finland,248662.1,309691.72,112792.34,23426.0,4.98285714,13.22,135869.76,11.23714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Denmark,97840.8,119878.96,44021.87,9068.0,5.0275,13.22,53818.93,11.435
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,France,290967.73,362254.44,131322.93,27402.0,4.95538462,13.22,159644.8,11.25538462
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Germany,246618.98,298626.58,110010.26,22589.0,5.0275,13.22,136608.72,11.52166667
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,United Kingdom,291755.41,361527.34,131461.73,27347.0,4.98285714,13.22,160293.68,11.34857143
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Belgium,136083.14,168211.28,61188.66,12724.0,4.98285714,13.22,74894.48,11.36714286
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Switzerland,131533.33,167761.8,60128.35,12690.0,4.92333333,13.22,71404.98,11.06
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Austria,141675.46,180876.04,64671.88,13682.0,4.92333333,13.22,77003.58,11.10333333
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Italy,188607.92,221130.94,83522.18,16727.0,5.13166667,13.22,105085.74,11.78833333
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,Web,Spain,173961.7,221514.32,79624.54,16756.0,4.92333333,13.22,94337.16,11.01666667
2007,Camping Equipment,Cooking Gear,TrailChef Kettle,E-mail,Italy,31799.3,53012.2,16400.9,4010.0,4.09,13.22,15398.4,7.93
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Canada,36064.12,37326.15,19350.0,1935.0,10.0,19.29,16714.12,18.905
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Australia,32484.08,33834.66,17540.0,1754.0,10.0,19.29,14944.08,18.52
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Sweden,19739.05,20350.95,10550.0,1055.0,10.0,19.29,9189.05,18.71
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,Germany,13854.78,19945.86,7657.4,1034.0,8.3,19.29,6197.38,15.43
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Telephone,United Kingdom,7147.22,7368.78,3820.0,382.0,10.0,19.29,3327.22,18.71
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,United States,84690.88,100423.74,46331.0,5206.0,8.86666667,19.29,38359.88,16.26666667
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Japan,39361.26,39968.88,20720.0,2072.0,10.0,19.29,18641.26,19.095
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,France,38173.83,50173.29,20869.2,2601.0,8.86666667,19.29,17304.63,16.58666667
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Switzerland,5401.2,5401.2,2800.0,280.0,10.0,19.29,2601.2,19.29
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Austria,25438.36,33429.57,13936.8,1733.0,8.3,19.29,11501.56,15.235
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Sales visit,Spain,56636.59,58776.63,30470.0,3047.0,10.0,19.29,26166.59,18.615
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,United States,359326.53,437651.52,195787.0,22688.0,9.07272727,19.29,163539.53,16.95636364
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Canada,162331.06,185859.15,87615.4,9635.0,9.38181818,19.29,74715.66,17.60454545
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Mexico,167361.39,200770.32,91442.2,10408.0,9.02857143,19.29,75919.19,16.67142857
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Brazil,102475.35,117591.84,55248.0,6096.0,9.02857143,19.29,47227.35,16.75142857
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Japan,149107.24,186360.69,81524.2,9661.0,8.64,19.29,67583.04,15.97
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Korea,127279.5,154667.22,69514.2,8018.0,9.02857143,19.29,57765.3,16.78142857
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,China,184576.73,223088.85,101128.6,11565.0,9.02857143,19.29,83448.13,16.64285714
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Singapore,123690.66,147587.79,67279.0,7651.0,9.02857143,19.29,56411.66,16.83571429
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Australia,69520.91,88811.16,37805.2,4604.0,8.86666667,19.29,31715.71,16.58666667
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Netherlands,189063.25,221699.97,103417.6,11493.0,9.02857143,19.29,85645.65,16.58857143
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Sweden,47355.01,48822.99,25310.0,2531.0,10.0,19.29,22045.01,18.71
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Finland,136029.67,164292.93,74164.2,8517.0,9.02857143,19.29,61865.47,16.80857143
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Denmark,38084.88,55883.13,21238.4,2897.0,7.73333333,19.29,16846.48,14.01333333
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,France,133137.32,156249.0,71854.0,8100.0,9.07272727,19.29,61283.32,16.97272727
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Germany,109573.86,132965.97,59328.4,6893.0,8.98,19.29,50245.46,16.799
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,United Kingdom,187709.59,220600.44,101640.6,11436.0,8.95384615,19.29,86068.99,16.57153846
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Belgium,75593.68,89544.18,40830.4,4642.0,9.02857143,19.29,34763.28,16.89
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Switzerland,79296.34,96334.26,43021.0,4994.0,8.86666667,19.29,36275.34,16.49
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Austria,59919.72,65161.62,31903.2,3378.0,9.32,19.29,28016.52,17.512
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Italy,81875.9,103587.3,44564.2,5370.0,8.86666667,19.29,37311.7,16.555
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,Web,Spain,101970.43,134759.94,56113.8,6986.0,8.64,19.29,45856.63,15.892000000000001
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Canada,17766.0,18132.6,9400.0,940.0,10.0,19.29,8366.0,18.9
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Sweden,16008.3,16338.63,8470.0,847.0,10.0,19.29,7538.3,18.9
2007,Camping Equipment,Cooking Gear,TrailChef Utensils,E-mail,Germany,35360.41,36342.36,18840.0,1884.0,10.0,19.29,16520.41,18.805
